%time,AssimLight,BlackScr,CO2air,Cum_irr,EC_drain_PC,EnScr,HumDef,PipeGrow,PipeLow,Rhair,Tair,Tot_PAR,Tot_PAR_Lamps,VentLee,Ventwind,assim_sp,assim_vip,co2_dos,co2_sp,co2_vip,dx_sp,dx_vip,int_blue_sp,int_blue_vip,int_farred_sp,int_farred_vip,int_red_sp,int_red_vip,int_white_sp,int_white_vip,pH_drain_PC,scr_blck_sp,scr_blck_vip,scr_enrg_sp,scr_enrg_vip,t_grow_min_sp,t_grow_min_vip,t_heat_sp,t_heat_vip,t_rail_min_sp,t_rail_min_vip,t_vent_sp,t_ventlee_vip,t_ventwind_vip,water_sup,water_sup_intervals_sp_min,water_sup_intervals_vip_min,window_pos_lee_sp,window_pos_lee_vip
43829.51042, 100,   0,  589,  0.4,  5.2,   0,  7.8,  0.0, 43.8, 68.2, 26.1,  426, 197,   0,   0, 100, 100, 0.0022,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.51389, 100,   0,  545,  0.4,  5.2,   0,  7.8,  0.0, 43.1, 68.1, 26.0,  428, 197,   0,   0, 100, 100, 0.0020,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.51736, 100,   0,  542,  0.4,  5.2,   0,  7.9,  0.0, 43.5, 67.7, 26.2,  431, 197,   0,   0, 100, 100, 0.0017,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.52083, 100,   0,  526,  0.4,  5.2,   0,  7.9,  0.0, 42.9, 67.8, 26.2,  432, 197,   0,   0, 100, 100, 0.0015,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.52431, 100,   0,  515,  0.4,  5.2,   0,  7.9,  0.0, 43.5, 68.1, 26.4,  432, 197,   0,   0, 100, 100, 0.0016,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.52778, 100,   0,  518,  0.4,  5.2,   0,  7.9,  0.0, 46.5, 67.7, 26.2,  434, 197,   0,   0, 100, 100, 0.0018,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.53125, 100,   0,  515,  0.4,  5.2,   0,  8.1,  0.0, 45.9, 68.0, 26.6,  434, 197,   0,   0, 100, 100, 0.0019,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.53472, 100,   0,  499,  0.4,  5.2,   0,  7.9,  0.0, 45.3, 68.5, 26.5,  433, 197,   0,   0, 100, 100, 0.0020,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.53819, 100,   0,  511,  0.4,  5.2,   0,  8.1,  0.0, 43.8, 68.0, 26.8,  433, 197,   0,   0, 100, 100, 0.0020,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.54167, 100,   0,  496,  0.4,  5.2,   0,  8.1,  0.0, 43.1, 68.0, 26.8,  432, 197,   0,   0, 100, 100, 0.0021,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.54514, 100,   0,  484,  0.4,  5.2,   0,  8.3,  0.0, 42.2, 67.4, 26.9,  429, 197,   0,   0, 100, 100, 0.0034,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.54861, 100,   0,  495,  0.4,  5.2,   0,  8.4,  0.0, 41.4, 67.2, 26.9,  431, 197,   0,   0, 100, 100, 0.0047,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.55208, 100,   0,  556,  0.4,  5.2,   0,  8.4,  0.0, 40.5, 67.1, 26.9,  428, 197,   0,   0, 100, 100, 0.0060,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.55556, 100,   0,  653,  0.4,  5.2,   0,  8.6,  0.0, 40.1, 66.7, 27.1,  427, 197,   0,   0, 100, 100, 0.0066,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.55903, 100,   0,  697,  0.4,  5.2,   0,  8.5,  0.0, 40.4, 66.6, 26.9,  228,   0,   0,   0, 100, 100, 0.0072,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.56250, 100,   0,  684,  0.4,  5.2,   0,  8.6,  0.0, 40.8, 66.5, 26.9,  225,   0,   0,   0, 100, 100, 0.0078,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.56597, 100,   0,  686,  0.4,  5.2,   0,  8.8,  0.0, 41.2, 66.3, 27.2,  221,   0,   0,   0, 100, 100, 0.0059,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.56944, 100,   0,  678,  0.4,  5.2,   0,  8.7,  0.0, 41.4, 66.7, 27.2,  219,   0,   0,   0, 100, 100, 0.0040,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.57292, 100,   0,  674,  0.4,  5.2,   0,  8.7,  0.0, 41.4, 66.5, 27.2,  216,   0,   0,   0, 100, 100, 0.0021,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.57639, 100,   0,  652,  0.4,  5.2,   0,  8.8,  0.0, 41.7, 66.1, 27.2,  212,   0,   0,   0, 100, 100, 0.0022,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.57986, 100,   0,  663,  0.4,  0.1,   0,  8.7,  0.0, 43.5, 66.4, 27.1,  207,   0,   0,   0, 100, 100, 0.0024,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 0.0,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.58333, 100,   0,  664,  0.4,  0.1,   0,  8.9,  0.0, 45.0, 66.0, 27.3,  202,   0,   0,   0, 100, 100, 0.0025,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 0.0,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.58681, 100,   0,  644,  0.4,  0.1,   0,  8.9,  0.0, 46.2, 66.1, 27.3,  198,   0,   0,   0, 100, 100, 0.0017,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 0.0,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.59028, 100,   0,  600,  0.4,  0.1,   0,  8.9,  0.0, 46.5, 66.0, 27.4,  194,   0,   0,   0, 100, 100, 0.0008,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 0.0,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.59375, 100,   0,  600,  0.4,  0.1,   0,  8.9,  0.0, 46.6, 65.8, 27.3,  188,   0,   0,   0, 100, 100, 0.0000,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 0.0,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.59722, 100,   0,  623,  0.4,  0.1,   0,  8.8,  0.0, 46.9, 66.0, 27.1,  184,   0,   0,   0, 100, 100, 0.0009,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.4,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.60069, 100,   0,  642,  0.4,  1.9,   0,  8.8,  0.0, 49.4, 65.9, 27.0,  179,   0,   0,   0, 100, 100, 0.0019,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.5,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.60417, 100,   0,  637,  0.4,  0.2,   0,  8.9,  0.0, 52.2, 65.3, 27.0,  171,   0,   0,   0, 100, 100, 0.0028,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.2,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.60764, 100,   0,  614,  0.4,  0.2,   0,  9.1,  0.0, 53.6, 64.8, 27.1,  165,   0,   0,   0, 100, 100, 0.0028,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.1,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.61111, 100,   0,  605,  0.4,  0.2,   0,  9.3,  0.0, 53.9, 64.3, 27.3,  159,   0,   0,   0, 100, 100, 0.0028,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.1,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.61458, 100,   0,  654,  0.4,  0.2,   0,  9.4,  0.0, 54.3, 63.7, 27.2,  153,   0,   0,   0, 100, 100, 0.0028,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.1,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.61806, 100,   0,  663,  0.4,  0.2,   0,  9.6,  0.0, 56.3, 63.2, 27.3,  145,   0,   0,   0, 100, 100, 0.0027,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.2,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.62153, 100,   0,  648,  0.4,  0.2,   0,  9.6,  0.0, 58.4, 63.0, 27.2,  139,   0,   0,   0, 100, 100, 0.0026,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.2,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.62500, 100,   0,  641,  0.4,  0.2,   0,  9.8,  0.0, 58.3, 62.7, 27.3,  133,   0,   0,   0, 100, 100, 0.0025,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.3,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.62847, 100,   0,  647,  0.4,  0.2,   5, 10.0,  0.0,  0.0, 62.0, 27.5,  124,   0,   0,   0, 100, 100, 0.0020,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.3,   0,  96,   0, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.63194, 100,   0,  617,  0.4,  0.2,   5,  9.9,  0.0,  0.0, 62.0, 27.3,  117,   0,   0,   0, 100, 100, 0.0015,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.3,   0,  96,   5, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.63542, 100,   0,  632,  0.4,  0.2,  25,  9.9,  0.0, 54.7, 62.3, 27.3,  104,   0,   0,   0, 100, 100, 0.0010,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.3,   0,  96,  25, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.63889, 100,   0,  648,  0.4,  0.2,  75,  9.7,  0.0, 52.0, 63.1, 27.4,   84,   0,   0,   0, 100, 100, 0.0011,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.4,   0,  96,  75, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.64236, 100,   0,  634,  0.4,  0.2, 100,  9.8,  0.0, 50.9, 63.6, 27.9,   71,   0,   0,   0, 100, 100, 0.0012,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.3,   0,  96,  75, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.64583, 100,   0,  610,  0.4,  0.3, 100,  9.8,  0.0, 49.9, 63.6, 27.9,   65,   0,   0,   0, 100, 100, 0.0013,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.3,   0,  96, 100, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.64931, 100,   0,  658,  0.4,  0.3, 100,  9.8,  0.0, 48.3, 64.0, 28.0,   58,   0,   0,   0, 100, 100, 0.0016,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.4,   0,  96, 100, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.65278, 100,   0,  646,  0.4,  0.3, 100,  9.9,  0.0, 47.4, 63.8, 28.1,   53,   0,   0,   0, 100, 100, 0.0019,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.4,   0,  96, 100, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.65625, 100,   0,  667,  0.4,  0.3, 100,  9.7,  0.0, 46.2, 64.3, 28.0,   46,   0,   0,   0, 100, 100, 0.0022,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.4,   0,  96, 100, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.65972, 100,   0,  667,  0.4,  0.3, 100,  9.4,  0.0, 45.7, 65.2, 27.9,   40,   0,   0,   0, 100, 100, 0.0019,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.4,   0,  96, 100, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.66319, 100,   0,  662,  0.4,  0.3, 100,  9.3,  0.0, 48.0, 65.7, 27.9,   34,   0,   0,   0, 100, 100, 0.0016,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.4,   0,  96, 100, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.66667, 100,   0,  656,  0.4,  0.3, 100,  9.1,  0.0, 52.8, 66.3, 27.8,   29,   0,   0,   0, 100, 100, 0.0014,  600,  600,  2.2,  2.2, 1000, NaN,   0, NaN, 1000, NaN, 1000, NaN, 6.4,   0,  96, 100, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.67014, 100,   0,  648,  0.4,  0.3, 100,  9.1,  0.0, 52.0, 66.4, 27.9,  221, 197,   0,   0, 100, 100, 0.0009,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.4,   0,  96, 100, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  300,  0.0,  0.0
43829.67361, 100,   0,  648,  0.4,  0.3, 100,  9.1,  0.0, 51.1, 66.4, 28.0,  217, 197,   0,   0, 100, 100, 0.0005,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.5,   0,  96, 100, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  120,  0.0,  0.0
43829.67708, 100,   0,  636,  0.4,  0.3, 100,  8.8,  0.0, 49.8, 67.1, 27.8,  213, 197,   0,   0, 100, 100, 0.0001,  600,  600,  2.2,  2.2, 1000, 1000,   0,   0, 1000, 1000, 1000, 1000, 6.5,   0,  96, 100, 100,  NaN,  0.0, 27.0, 27.0,  0.0,  0.0, 29.0, 29.0, 30.0,  4.0, 1950,  120,  0.0,  0.0
43829.68056, 100,   0,  612,  0.4,  0.3, 100,  8.7,  0.0, 57.1, 67.6, 27.7,  209, 197,   0,   0, 100, 100, 0.0003,  600,  600,  2.2,  2.2, 1000, 1000, 1000, 667, 1000, 1000, 1000, 1000, 6.5,   0,  96, 100, 100,  NaN,  0.0, 27.0, 27.5,  0.0,  0.0, 29.0, 29.5, 31.0,  4.0, 1950,  120,  0.0,  0.0
43829.68403, 100,   0,  626,  0.4,  0.3, 100,  8.9,  0.0, 52.6, 67.1, 28.0,  109, 100,   0,   0, 100, 100, 0.0005,  600,  600,  2.2,  2.2,   0,   0,   0,   0,   0,   0,   0,   0, 6.5,   0,  96, 100, 100,  NaN,  0.0, 27.5, 27.5,  0.0,  0.0, 29.5, 29.5, 31.0,  4.0, 1950,  120,  0.0,  0.0
43829.68750, 100,   0,  661,  0.4,  0.3, 100,  8.9,  0.0, 55.0, 66.9, 27.9,  107, 100,   0,   0, 100, 100, 0.0007,  600,  600,  2.2,  2.2,   0,   0,   0,   0,   0,   0,   0,   0, 6.6,   0,  96, 100, 100,  NaN,  0.0, 27.5, 27.5,  0.0,  0.0, 29.5, 29.5, 31.0,  4.0, 1950,  120,  0.0,  0.0
43829.69097, 100,   0,  683,  0.4,  0.3, 100,  9.1,  0.0, 49.9, 66.5, 28.1,  104, 100,   0,   0, 100, 100, 0.0010,  600,  600,  2.2,  2.2,   0,   0,   0,   0,   0,   0,   0,   0, 6.5,   0,  96, 100, 100,  NaN,  0.0, 27.5, 27.5,  0.0,  0.0, 29.5, 29.5, 31.0,  4.0, 1950,  120,  0.0,  0.0
43829.69444, 100,   0,  673,  0.4,  0.3, 100,  9.1,  0.0, 50.7, 66.3, 27.9,  135, 132,   0,   0, 100, 100, 0.0013,  600,  600,  2.2,  2.2, 1000, 333, 1000, 333, 1000, 333, 1000, 333, 6.5,   0,  96, 100, 100,  NaN,  0.0, 27.5, 27.5,  0.0,  0.0, 29.5, 29.5, 31.0,  4.0, 1950,  120,  0.0,  0.0
43829.69792, 100,   0,  683,  0.4,  0.3, 100,  8.3,  0.0, 48.6, 67.9, 27.2,  198, 197,   0,   0, 100, 100, 0.0016,  600,  600,  2.2,  2.2, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 6.5,   0,  96, 100, 100,  NaN,  0.0, 27.5, 27.5,  0.0,  0.0, 29.5, 29.5, 31.0,  4.0, 1950,  120,  0.0,  0.0
43829.70139, 100,   0,  670,  0.4,  0.3, 100,  8.5,  0.0, 48.5, 67.6, 27.4,  197, 197,   0,   0, 100, 100, 0.0013,  600,  600,  2.2,  2.2, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 6.6,   0,  96, 100, 100,  NaN,  0.0, 27.5, 27.5,  0.0,  0.0, 29.5, 29.5, 31.0,  4.0, 1950,  120,  0.0,  0.0
43829.70486, 100,   0,  681,  0.4,  0.3, 100,  8.7,  0.0, 50.0, 67.0, 27.5,  197, 197,   0,   0, 100, 100, 0.0010,  600,  600,  2.2,  2.2, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 6.6,   0,  96, 100, 100,  NaN,  0.0, 27.5, 27.5,  0.0,  0.0, 29.5, 29.5, 31.0,  4.0, 1950,  120,  0.0,  0.0
43829.70833, 100,   0,  674,  0.4,  0.3, 100,  9.0,  0.0, 50.3, 66.3, 27.6,  197, 197,   0,   0, 100, 100, 0.0007,  400,  400,  2.2,  2.2, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 6.6,   0,  96, 100, 100,  NaN,  0.0, 27.5, 27.5,  0.0,  0.0, 29.5, 29.5, 31.0,  4.0, 1950,  120,  0.0,  0.0
43829.71181, 100,   0,  664,  0.4,  0.3, 100,  9.1,  0.0, 51.4, 65.7, 27.5,  197, 197,   0,   0, 100, 100, 0.0004,  400,  400,  2.2,  2.2, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 6.6,   0,  96, 100, 100,  NaN,  0.0, 27.5, 27.5,  0.0,  0.0, 29.5, 29.5, 31.0,  4.0, 1950,  120,  0.0,  0.0
43829.71528, 100,   0,  651,  0.4,  0.3, 100,  9.2,  0.0, 51.6, 65.5, 27.7,  197, 197,   0,   0, 100, 100, 0.0002,  400,  400,  2.2,  2.2, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 6.6,   0,  96, 100, 100,  NaN,  0.0, 27.5, 27.5,  0.0,  0.0, 29.5, 29.5, 31.0,  4.0, 1950,  120,  0.0,  0.0
43829.71875, 100,   0,  652,  0.4,  0.3, 100,  9.2,  0.0, 52.4, 65.4, 27.6,  197, 197,   0,   0, 100, 100, 0.0000,  400,  400,  2.2,  2.2, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 6.6,   0,  96, 100, 100,  NaN,  0.0, 27.5, 27.5,  0.0,  0.0, 29.5, 29.5, 31.0,  4.0, 1950,  120,  0.0,  0.0
43829.72222, 100,   0,  657,  0.4,  0.3, 100,  9.4,  0.0, 51.5, 65.1, 27.9,  197, 197,   0,   0, 100, 100, 0.0000,  400,  400,  2.2,  2.2, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 6.6,   0,  96, 100, 100,  NaN,  0.0, 27.5, 27.5,  0.0,  0.0, 29.5, 29.5, 31.0,  4.0, 1950,  120,  0.0,  0.0
43829.72569, 100,   0,  637,  0.4,  0.3, 100,  9.3,  0.0, 50.1, 65.4, 27.8,  197, 197,   0,   0, 100, 100, 0.0000,  400,  400,  2.2,  2.2, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 6.6,   0,  96, 100, 100,  NaN,  0.0, 27.5, 27.5,  0.0,  0.0, 29.5, 29.5, 31.0,  4.0, 1950,  120,  0.0,  0.0
43829.72917, 100,   0,  640,  0.4,  0.3, 100,  9.2,  0.0, 48.8, 65.4, 27.6,  197, 197,   0,   0, 100, 100, 0.0000,  400,  400,  2.2,  2.2, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 6.6,   0,  96, 100, 100,  NaN,  0.0, 27.5, 27.5,  0.0,  0.0, 29.5, 29.5, 31.0,  4.0, 1950,  120,  0.0,  0.0
43829.73264, 100,   0,  636,  0.4,  0.3, 100,  9.1,  0.0, 48.9, 65.7, 27.5,  197, 197,   0,   0, 100, 100, 0.0000,  400,  400,  2.2,  2.2, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 6.6,   0,  96, 100, 100,  NaN,  0.0, 27.5, 27.5,  0.0,  0.0, 29.5, 29.5, 31.0,  4.0, 1950,  120,  0.0,  0.0
